url,version,category,resolveddate,spl,description
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Indexer and indexer clustering issues,2020-01-17,"SPL-180200, SPL-180725, SPL-181617, SPL-181618","Some cluster peers did not try to restart when new bundle was applied
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Indexer and indexer clustering issues,2019-12-22,"SPL-178632, SPL-178927, SPL-180282, SPL-180283","Fixup stuck after reprovisioning an indexer in SmartStore enabled cluster
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Indexer and indexer clustering issues,2019-11-28,"SPL-180016, SPL-175926","S2 Smartstore :Indexer cluster not recovering when decommissioning indexers greater than or equal to SF/RF
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Indexer and indexer clustering issues,2019-11-15,"SPL-178412, SPL-155281","Indexer Clustering Search Performance - search manifest updates should be locked per site+genid
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Indexer and indexer clustering issues,2019-11-08,"SPL-174534, SPL-168108","Cloud Cluster Master - Identical Bundles not reaping
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Indexer and indexer clustering issues,2019-11-05,"SPL-172102, SPL-173702, SPL-176730","Real Time search does not warn about disconnected peers which may lead to incomplete search results
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Distributed search and search head clustering issues,2020-01-03,"SPL-176796, SPL-177408, SPL-178240, SPL-178241","Corrupted Raft entry files crashes SH instance node
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Distributed search and search head clustering issues,2019-12-11,"SPL-175387, SPL-176140, SPL-179985, SPL-179986","app.conf not being replicated in SHC gives end user false promises of ui functionality
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Distributed search and search head clustering issues,2019-11-15,"SPL-178412, SPL-155281","Indexer Clustering Search Performance - search manifest updates should be locked per site+genid
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Distributed search and search head clustering issues,2019-11-05,"SPL-172102, SPL-173702, SPL-176730","Real Time search does not warn about disconnected peers which may lead to incomplete search results
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Distributed search and search head clustering issues,2019-10-25,"SPL-174796, SPL-175960, SPL-177530, SPL-177531","dispatch folder with cancel file not getting reaped
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Distributed search and search head clustering issues,2019-10-25,"SPL-178171, SPL-160828","DistributedPeerManager::handleConflicts needs to be improved
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10," REST, Simple XML, and Advanced XML issues",2020-01-02,"SPL-181066, SPL-173500","REST API /cluster/config endpoint returns default values
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Authentication and authorization issues,2019-11-25,"SPL-180077, SPL-179933","SAML Failure after upgrade to 7.0.13 -  ERROR UiSAML - Malformed SAML document(Assertion) received from IDP
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Authentication and authorization issues,2019-10-09,"SPL-177705, SPL-174145","CSRF token failure on timeout, multiple browser tabs constantly reauthenticating
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Admin and CLI issues,2020-01-02,"SPL-181117, SPL-181085","Jan 1 2020 Bug:  7.3.3 datetime.xml has a misleading line (comment line 198) should be 2023 not 2017
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Admin and CLI issues,2019-12-18,"SPL-180153, SPL-173365","UI displaying incorrect results from Data Model List view
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Admin and CLI issues,2019-11-19,"SPL-173414, SPL-179491, SPL-179612, SPL-179627","Splunk unable to load defined Saved Searches in a conf file if a bad/malformed cron_schedule value is present/set
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2020-01-31,"SPL-179443, SPL-165762","Invalid latest_time: latest_time must be after earliest_time when DST is reached
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2020-01-10,"SPL-172622, SPL-174289, SPL-179441, SPL-181465","Cluster map visualization is not accurate after upgrade to 7.2.x
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2020-01-10,"SPL-179256, SPL-179703, SPL-180148, SPL-180149","kvstore inputlookup with large 'where' filter fails silently when hitting 300 second timeout
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2020-01-09,"SPL-170703, SOLNESS-16682, SPL-172792, SPL-177344, SPL-177345","splunkd.log ""ERROR SearchParser - Missing a search command before '*'"" error message without context
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2020-01-03,"SPL-180195, SPL-177752","Deadlock in splunk when using pstacks action
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2020-01-03,"SPL-178058, SPL-174960","Customer Spin Off for code fix - SmartStore - 0 bytes receipt.json Upload
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2019-12-18,"SPL-179772, SPL-179935, SPL-179936, SPL-179937","Script to create Self Signed default web SSL cert add's ""/opt/splunk/"" to path in Web.conf
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2019-12-17,"SPL-164839, SPL-180783, SPL-181017, SPL-181018","systemd warnings about Splunkd.service  being executable and world-inaccessible
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2019-12-11,"SPL-174286, SPL-178290, SPL-180518, SPL-180519, SPL-180520","Using timechart AS clause with wildcard and a constant (*_x) in fast mode returns too many columns
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2019-12-04,"SPL-168459, SPL-176508, SPL-177366, SPL-180432","Splunkd Server Memory growth over time on ES search head
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2019-11-27,"SPL-178630, SPL-175977","Summarizer 404s forever trying to delete partially local frozen buckets
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2019-11-27,"SPL-176230, SPL-177924, SPL-177925, SPL-177926, SPL-177927, SPL-177928","HealthReporter threads deadlock resulting in stuck _reload, blocked ingestion, eventually causing a crash
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2019-11-20,"SPL-176142, SPL-176892, SPL-177846, SPL-177847","IOStats events for introspection occasionally reports negative avg_total_ms
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2019-11-08,"SPL-149157, SPL-178289, SPL-178767, SPL-178768","Missing some meta keys extracted by INDEXED_EXTRACTION after changing _raw content and adding index-time field extraction
"
https://docs.splunk.com/Documentation/Splunk/7.2.10/ReleaseNotes/Fixedissues,7.2.10, Uncategorized issues,2019-10-31,"SPL-178721, SPL-152457","splunkd.log WARN TelemetryHandler - 1521648000.000000
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Authentication and authorization issues,2019-03-11,"SPL-123301, SPL-95164, SPL-167968","Aggressive calls to LDAP for non-existent/inactive users causes slow logins, performance issues/ skipped searches/ indexing pause
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Authentication and authorization issues,2019-03-08,"SPL-167034, SPL-154382","Role Capability To See Indexes for Summary Indexing Gives Role Index Edit Ability
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Authentication and authorization issues,2018-11-07,"SPL-161688, SPL-159552","SAML - ""role"" not parsing comma separated list
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Data input issues,2018-09-11,SPL-143236,"Custom sourcetype is not displayed on sourcetype menu
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Search issues,2019-05-09,"SPL-160881, SPL-161173, SPL-161174, SPL-170371, SPL-170372","eventstats on an event search can create duplicate events in some scenarios
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Search issues,2019-02-27,"SPL-162655, SPL-164505","Add ASNEW keyword to FIELDALIAS to support non-overriding version of aliasing
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Search issues,2019-02-13,"SPL-163932, SPL-164894","Disabling case_sensitive_match in transforms.conf not working for WILDCARD type lookups
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Search issues,2019-02-01,"SPL-155648, SPL-169611, SPL-169612, SPL-185656","New phased_execution_mode is spawning extra processes for custom search commands
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Search issues,2019-01-30,SPL-163006,"Bug in an Error message for SearchProcessMemoryTracker for killed job (swapped values)
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Search issues,2019-01-24,"SPL-164718, SPL-165363, SPL-166562","limits.conf ""phased_execution_mode = singlethreaded""  causes issue with field ordering, for example _time showing in legend for a | timechart
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Search issues,2019-01-17,SPL-164112,"Characters with accents not substituting properly with sed mode
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Search issues,2018-12-18,"SPL-163825, SPL-153566, SPL-164144, SPL-164145, SPL-164146","Search process management may fail on race conditions resulting in spurious status as in SPL-152541.
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Search issues,2018-12-04,"SPL-163319, ITSI-3045, SPL-163454","Despite the forceCsvResults parameter not existing in the configuration for a saved search with summary indexing enabled, the summarized data is improperly populated with this parameter.
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Search issues,2018-12-03,SPL-162339,"Duplicate fields defined in |table or |fields command causes incorrect data to be assigned to a field in the Statistics tab
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Search issues,2018-11-20,"SPL-162433, SPL-163887, SPL-163888","Precision may be truncated in accum, addtotals, addcoltotals commands based on event ordering
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Search issues,2018-11-07,"SPL-162294, SPL-162500, SPL-162506","File-based lookup performance has dropped after upgrading from version 7.1- to 7.2/7.2.1 with very high cardinality lookups
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Search issues,2018-10-11,"SPL-156141, SPL-146147","Search crashes when using lookup tables that are frequently updated
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0," Saved search, alerting, scheduling, and job management issues",2019-01-08,"SPL-164210, SPL-164242","A search scheduled to run monthly or weekly may run daily. ""Next Scheduled Time"" is incorrect due to cron parsing issue
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0," Saved search, alerting, scheduling, and job management issues",2019-01-02,"SPL-161721, SPL-157118","invisible datamodels /data/models/._*.json files are causing the manager to fail finding the datamodel definition
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0," Saved search, alerting, scheduling, and job management issues",2018-12-04,"SPL-163319, ITSI-3045, SPL-163454","Despite the forceCsvResults parameter not existing in the configuration for a saved search with summary indexing enabled, the summarized data is improperly populated with this parameter.
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Data model and pivot issues,2019-01-02,"SPL-161721, SPL-157118","invisible datamodels /data/models/._*.json files are causing the manager to fail finding the datamodel definition
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Indexer and indexer clustering issues,2019-03-22,SPL-152168,"Batch-mode retry can return more or less events than it should due to reordering from thread pool processing.
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Indexer and indexer clustering issues,2018-11-30,"SPL-156164, SPL-162309, SPL-162310, SPL-162311","Shutdown sequence does not begin after master has instructed peer to restart during rolling restart phase of a bundle push
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Distributed search and search head clustering issues,2019-02-15,"SPL-159461, SPL-159052","SH is not making use of the latest bundle info from the indexer, during the bundle replication.
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Data Fabric Search issues,2019-03-08,SPL-158950,"Federated searches auto-cancel if the remote deployment is DFS. Thus, the dfsjob command cannot be used in federated search.
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Data Fabric Search issues,2018-12-12,SPL-157613,"A DFS search using the join command does notreturn the same event count as a standard searchbecause the default value for the ""max"" join optionis set to 1.
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Splunk Web and interface issues,2018-10-22,"SPL-145546, SPL-154871, SPL-161441, SPL-161442, SPL-161629, SPL-162435, SPL-156316","When assigning indexes to roles, indexes defined on the indexer tier are not displayed
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Windows-specific issues,2019-05-02,"SPL-169289, SPL-155149","Registry changes under SYSTEM\CurrentControlSet are not being read by WinRegMon
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Windows-specific issues,2019-02-06,"SPL-152109, SPL-166104, SPL-166108","Windows Security Events getting truncated and missed with multiple blacklists.
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Windows-specific issues,2019-02-04,"SPL-162659, SPL-80589","On Windows Server 2012 and Server 2012 R2, an external bug causes the %_Processor_Time counter to display 100 for multiple processes, even when the number of available CPU cores precludes that possibility.
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Windows-specific issues,2018-10-18,"SPL-160391, SPL-158197","splunk-regmon - failed to start the driver due to permission issue
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Admin and CLI issues,2019-02-27,"SPL-162655, SPL-164505","Add ASNEW keyword to FIELDALIAS to support non-overriding version of aliasing
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Uncategorized issues,2019-05-13,SPL-164837,"'enable boot-start' should handle group ownership with systemd
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Uncategorized issues,2019-03-15,"SPL-167179, SPL-164859","Error in 'summaryindex' command: You have insufficient privileges to run this command.
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Uncategorized issues,2019-02-15,SPL-162894,"Abrupt termination of s2s client application using old s2s protocol can cause resource (memory) leak
"
https://docs.splunk.com/Documentation/Splunk/7.3.0/ReleaseNotes/Fixedissues,7.3.0, Uncategorized issues,2018-06-29,SPL-131164,"Upgrade Causing Indexing Queue to Block 6.4 to 6.5 due to ldap authentication on indexers.
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Search issues,2019-08-21,"SPL-175234, SPL-170402","Sparkline in 7.2 in fast/smart mode does not work with table command in the search
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Search issues,2019-08-07,"SPL-173986, SPL-166826","Stats search may return empty string for the aggregated fields when there is high number of events and cardinalities.
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Search issues,2019-08-07,"SPL-172821, SPL-169594","The results of mstats command vary depending on spans
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Search issues,2019-08-06,"SPL-172237, SPL-168112","Crashing thread: dispatch-  __assert_perror_fail and phase_1-StatsDatum8setValue
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Search issues,2019-07-25,"SPL-170469, SPL-169649","User role with search filter that limits searched indexers in ""Restrict Search Terms"" would still distribute to non-matching splunk_servers
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Search issues,2019-07-22,"SPL-172836, SPL-171270","dedup's sortby not working as expected when using head/transaction
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Search issues,2019-07-22,"SPL-172676, SPL-169114","LookupDataProvider warning correction in splunkd.log (with ES installed)
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Search issues,2019-07-19,"SPL-172639, SPL-172773","trim command throws error and truncates return when concatenating empty field to a number
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Search issues,2019-07-15,"SPL-168691, SPL-166401","sendemail send messages when search does not return any result resulting in empty messages
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Search issues,2019-07-15,"SPL-171188, SPL-168859","Any transformational commands will not include the base fields when performing search in SMART mode resulting in required field not been included
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Search issues,2019-07-05,"SPL-172449, SPL-165608","column order is misaligned in alert email compared to the results showing in Splunk.
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2," Saved search, alerting, scheduling, and job management issues",2019-08-22,"SPL-174886, SPL-173647","Search dispatched without all peers participating without having a message that not all peers were participating
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2," Saved search, alerting, scheduling, and job management issues",2019-08-21,"SPL-173809, SPL-171073","SHC Stop Executing DMA Searches
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2," Saved search, alerting, scheduling, and job management issues",2019-08-19,"SPL-146181, SPL-136608","Roles without the ""accelerate_search"" capability can not access accelerated reports.
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2," Charting, reporting, and visualization issues",2019-07-15,"SPL-172927, SPL-171800","Color palette expression type is not updating when using token value
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2," Charting, reporting, and visualization issues",2019-07-15,"SPL-169371, SPL-163158","Custom drilldown search string is not encoded causing drilldown search failure
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Data model and pivot issues,2019-08-21,"SPL-173809, SPL-171073","SHC Stop Executing DMA Searches
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Indexer and indexer clustering issues,2019-08-22,"SPL-174886, SPL-173647","Search dispatched without all peers participating without having a message that not all peers were participating
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Indexer and indexer clustering issues,2019-08-22,"SPL-172576, SPL-168132","Clustered indexes aren't fully searchable during an indexer cluster rolling upgrade
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Indexer and indexer clustering issues,2019-08-22,"SPL-170937, SPL-167708","Apply cluster bundle does not apply bundle to any indexers which are in progress of adding to cluster
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Indexer and indexer clustering issues,2019-07-31,"SPL-172815, SPL-168577","Indexer Discovery breaks when one Indexer stops listening.
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Distributed search and search head clustering issues,2019-08-23,"SPL-175304, SPL-171401","KVstore out of Sync In Two Out Of Nine SHs
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Distributed search and search head clustering issues,2019-08-21,"SPL-173809, SPL-171073","SHC Stop Executing DMA Searches
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Distributed search and search head clustering issues,2019-08-18,"SPL-169951, SPL-167421","the scheduled search ""Bucket Copy Trigger"" (aka Hadoop Data Roll) has stopped working properly.
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Distributed search and search head clustering issues,2019-08-15,"SPL-174889, SPL-145260","UI: Jobs Manager page still displaying supposedly deleted job
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Distributed search and search head clustering issues,2019-07-19,"SPL-172712, SPL-172804","deployer can not deploy when conf_deploy_repository is set non default value in 7.3.0. ""Cannot find preservation mode for non-existent app""
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Distributed search and search head clustering issues,2019-07-08,"SPL-170647, SPL-164088","DistributedBundleReplicationManager log still says ""Asynchronous bundle replication to peer(s) succeeded"" while a bundle replication failed
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Universal forwarder issues,2019-07-31,"SPL-172815, SPL-168577","Indexer Discovery breaks when one Indexer stops listening.
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2," Distributed deployment, forwarder, deployment server issues",2019-08-22,"SPL-174532, SPL-170151","Deployment Server does not clean up previous bundles where app and bundle names do not match
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Monitoring Console/DMC issues,2019-08-20,"SPL-175193, SPL-161159","DMC/MC (UI) -  KV Store-> Instance -> 'Average Replication Lag'  is removed. The user no longer will be able to see ""Average Replication Lag' for each instance.
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Monitoring Console/DMC issues,2019-07-25,"SPL-170454, SPL-166121","DMC App, Filter in Apps search is case sensitive
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Monitoring Console/DMC issues,2019-07-15,"SPL-167351, SPL-166014","Cloud Admin App will not update HEC tokens once they're created
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Splunk Web and interface issues,2019-07-19,"SPL-172639, SPL-172773","trim command throws error and truncates return when concatenating empty field to a number
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Splunk Web and interface issues,2019-07-05,"SPL-172449, SPL-165608","column order is misaligned in alert email compared to the results showing in Splunk.
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Windows-specific issues,2019-08-08,"SPL-171660, SPL-166645","Splunk is filling the ""C:/Windows/Temp"" folder with .tmp files
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2," Rest, Simple XML, and Advanced XML issues",2019-08-22,"SPL-174913, SPL-173500","REST API /cluster/config endpoint returns default values
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2," Rest, Simple XML, and Advanced XML issues",2019-08-07,"SPL-172691, SPL-169155","Splunkd runs out of file descriptors when post processing with services/search/jobs/{search_id}/results endpoint
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Authentication and Authorization issues,2019-08-21,"SPL-175249, SPL-168795","Unable to clear non-actionable messages requesting a splunkd restart from WebUI with sc_admin role
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Authentication and Authorization issues,2019-08-20,"SPL-175202, SPL-164557","Add capability of skewing time validation for SAML assertions
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Authentication and Authorization issues,2019-07-25,"SPL-170469, SPL-169649","User role with search filter that limits searched indexers in ""Restrict Search Terms"" would still distribute to non-matching splunk_servers
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Admin and CLI issues,2019-09-12,"SPL-173041, SPL-174738","Error when enabling Getting Started app on Windows: Invalid template path.
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Admin and CLI issues,2019-08-22,"SPL-175046, SPL-166620","btool dumps : CountAccounter::CountAccounter(bool): Assertion `main_thread_created' failed (LDAP)
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Admin and CLI issues,2019-08-15,"SPL-174889, SPL-145260","UI: Jobs Manager page still displaying supposedly deleted job
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Admin and CLI issues,2019-07-24,"SPL-172946, SPL-167536","Some blank lines are created when exporting report to csv file by cli command on windows
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Uncategorized issues,2019-08-22,"SPL-173371, SPL-171488","Very Frequent Error ""Monotonic time source didn't increase; is it stuck?""
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Uncategorized issues,2019-08-21,"SPL-172722, SPL-169562","EXTRACT with REGEX capture groups are not extracting fields without specifying FORMAT.
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Uncategorized issues,2019-08-18,"SPL-174529, SPL-167631","ERROR HttpInputDataHandler - Parsing error : Incorrect index
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Uncategorized issues,2019-08-13,"SPL-172559, SPL-169489","DDAA fails with the error ""Failed to download and update receipt file""
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Uncategorized issues,2019-08-08,"SPL-170998, SPL-169775","""parsing"" thread crashing on bad data when it is in a tar.gz2 format
"
